2026학년도 1학기 본과정(계약학과 포함) 전체 강의시간표,,,,,,,,
1. 2026. 1. 30.자 시간표로 교원 충원 및 강의실 사정 등에 따라 변동될 수 있음,,,,,,,,
2. 교양 교과목에 대한 상세 안내는 교양 시간표 안내 공지를 참조,,,,,,,,
3. 실용음악과 전공실기 교과목 배정 관련 사항은 학과 문의,,,,,,,,
과정부분,학과명,과목명,분반,교수명,학년,이수구분명,학점,시간표
본과정,전기공학과,데이터통신,103,김기윤,2,전공과정,3,화 10:00 - 10:50 ( 공405 )  화 11:00 - 11:50 ( 공405 )  화 12:00 - 12:50 ( 공405 )
본과정,전기공학과,시퀀스제어,101,이순령,2,전공과정,3,수 14:00 - 14:50 ( 공403 )  수 15:00 - 15:50 ( 공403 )  수 16:00 - 16:50 ( 공403 )
본과정,전기공학과,시퀀스제어,102,이순령,2,전공과정,3,화 14:00 - 14:50 ( 공403 )  화 15:00 - 15:50 ( 공403 )  화 16:00 - 16:50 ( 공403 )
본과정,전기공학과,시퀀스제어,103,이순령,2,전공과정,3,월 14:00 - 14:50 ( 공403 )  월 15:00 - 15:50 ( 공403 )  월 16:00 - 16:50 ( 공403 )
본과정,전기공학과,전기기기실습,101,한승헌,2,전공과정,3,화 14:00 - 14:50 ( 공414 )  화 15:00 - 15:50 ( 공414 )  화 16:00 - 16:50 ( 공414 )
본과정,전기공학과,전기기기실습,102,한승헌,2,전공과정,3,화 10:00 - 10:50 ( 공414 )  화 11:00 - 11:50 ( 공414 )  화 12:00 - 12:50 ( 공414 )
본과정,전기공학과,전기기기실습,103,한승헌,2,전공과정,3,수 10:00 - 10:50 ( 공414 )  수 11:00 - 11:50 ( 공414 )  수 12:00 - 12:50 ( 공414 )
본과정,전기공학과,전기설비설계실습,101,,2,전공과정,3,수 10:00 - 10:50 ( 공316 )  수 11:00 - 11:50 ( 공316 )  수 12:00 - 12:50 ( 공316 )
본과정,전기공학과,전기설비설계실습,102,,2,전공과정,3,수 14:00 - 14:50 ( 공316 )  수 15:00 - 15:50 ( 공316 )  수 16:00 - 16:50 ( 공316 )
본과정,전기공학과,전력공학II,101,김주영,2,전공과정,3,화 10:00 - 10:50 ( 공318 )  화 11:00 - 11:50 ( 공318 )  화 12:00 - 12:50 ( 공318 )
본과정,전기공학과,전력공학II,102,이영화,2,전공과정,3,월 14:00 - 14:50 ( 공316 )  월 15:00 - 15:50 ( 공316 )  월 16:00 - 16:50 ( 공316 )
본과정,전기공학과,전력공학II,103,김주영,2,전공과정,3,화 14:00 - 14:50 ( 공318 )  화 15:00 - 15:50 ( 공318 )  화 16:00 - 16:50 ( 공318 )
본과정,드론정보공학과,드론과항공기상,101,전재수,1,전공과정,3,화 11:00 - 11:50 ( 사808 )  화 12:00 - 12:50 ( 사808 )  화 13:00 - 13:50 ( 사808 )
본과정,드론정보공학과,드론과항공기상,102,전재수,1,전공과정,3,화 14:00 - 14:50 ( 사808 )  화 15:00 - 15:50 ( 사808 )  화 16:00 - 16:50 ( 사808 )
본과정,드론정보공학과,드론조종및시뮬레이션실습,101,양사무엘,1,전공과정,3,월 09:00 - 09:50 ( 사302 )  월 10:00 - 10:50 ( 사302 )  월 11:00 - 11:50 ( 사302 )
본과정,드론정보공학과,드론조종및시뮬레이션실습,102,양사무엘,1,전공과정,3,월 14:00 - 14:50 ( 사302 )  월 15:00 - 15:50 ( 사302 )  월 16:00 - 16:50 ( 사302 )
본과정,드론정보공학과,측량학및실습,101,이재기,1,전공과정,3,화 10:00 - 10:50 ( 사802 )  화 11:00 - 11:50 ( 사802 )  화 12:00 - 12:50 ( 사802 )
본과정,드론정보공학과,측량학및실습,102,이재기,1,전공과정,3,화 14:00 - 14:50 ( 사802 )  화 15:00 - 15:50 ( 사802 )  화 16:00 - 16:50 ( 사802 )
본과정,드론정보공학과,항공법규,101,이재기,1,전공과정,2,원격시험 배정시간  목 12:00 - 12:50 ( 사B101 )
본과정,드론정보공학과,GIS및GNSS,101,이재기,2,전공과정,3,목 09:00 - 09:50 ( 사801 )  목 10:00 - 10:50 ( 사801 )  목 11:00 - 11:50 ( 사801 )
본과정,드론정보공학과,GIS및GNSS,102,이재기,2,전공과정,3,목 14:00 - 14:50 ( 사801 )  목 15:00 - 15:50 ( 사801 )  목 16:00 - 16:50 ( 사801 )
본과정,드론정보공학과,드론설계실습,101,전재수,2,전공과정,3,화 10:00 - 10:50 ( 사302 )  화 11:00 - 11:50 ( 사302 )  화 12:00 - 12:50 ( 사302 )
본과정,드론정보공학과,드론설계실습,102,전재수,2,전공과정,3,화 14:00 - 14:50 ( 사302 )  화 15:00 - 15:50 ( 사302 )  화 16:00 - 16:50 ( 사302 )
본과정,드론정보공학과,드론영상촬영학개론,101,전재수,2,전공과정,3,수 10:00 - 10:50 ( 사303 )  수 11:00 - 11:50 ( 사303 )  수 12:00 - 12:50 ( 사303 )
본과정,드론정보공학과,드론영상촬영학개론,102,전재수,2,전공과정,3,수 14:00 - 14:50 ( 사801 )  수 15:00 - 15:50 ( 사801 )  수 16:00 - 16:50 ( 사801 )
본과정,드론정보공학과,사진측량및원격탐사,101,곽강율,2,전공과정,3,화 14:00 - 14:50 ( 사801 )  화 15:00 - 15:50 ( 사801 )  화 16:00 - 16:50 ( 사801 )
본과정,드론정보공학과,사진측량및원격탐사,102,곽강율,2,전공과정,3,화 10:00 - 10:50 ( 사801 )  화 11:00 - 11:50 ( 사801 )  화 12:00 - 12:50 ( 사801 )
본과정,드론정보공학과,임베디드SW응용,101,한규정,2,전공과정,3,수 14:00 - 14:50 ( 사302 )  수 15:00 - 15:50 ( 사302 )  수 16:00 - 16:50 ( 사302 )
본과정,드론정보공학과,임베디드SW응용,102,한규정,2,전공과정,3,수 10:00 - 10:50 ( 사302 )  수 11:00 - 11:50 ( 사302 )  수 12:00 - 12:50 ( 사302 )
본과정,드론정보공학과,정역학,101,이준영,2,전공과정,3,목 14:00 - 14:50 ( 사802 )  목 15:00 - 15:50 ( 사802 )  목 16:00 - 16:50 ( 사802 )
본과정,드론정보공학과,정역학,102,이준영,2,전공과정,3,목 10:00 - 10:50 ( 사802 )  목 11:00 - 11:50 ( 사802 )  목 12:00 - 12:50 ( 사802 )
본과정,드론정보공학과,FPV특수영상촬영,101,이득영,3,전공과정,3,목 10:00 - 10:50 ( 사302 )  목 11:00 - 11:50 ( 사302 )  목 12:00 - 12:50 ( 사302 )
본과정,드론정보공학과,FPV특수영상촬영,102,이득영,3,전공과정,3,목 14:00 - 14:50 ( 사302 )  목 15:00 - 15:50 ( 사302 )  목 16:00 - 16:50 ( 사302 )
본과정,드론정보공학과,드론비행제어,101,한규정,3,전공과정,3,목 14:00 - 14:50 ( 사303 )  목 15:00 - 15:50 ( 사303 )  목 16:00 - 16:50 ( 사303 )
본과정,드론정보공학과,드론비행제어,102,한규정,3,전공과정,3,목 10:00 - 10:50 ( 사303 )  목 11:00 - 11:50 ( 사303 )  목 12:00 - 12:50 ( 사303 )
본과정,드론정보공학과,드론영상수치도화실습,101,곽강율,3,전공과정,3,월 14:00 - 14:50 ( 사801 )  월 15:00 - 15:50 ( 사801 )  월 16:00 - 16:50 ( 사801 )
본과정,드론정보공학과,드론영상수치도화실습,102,곽강율,3,전공과정,3,수 10:00 - 10:50 ( 사801 )  수 11:00 - 11:50 ( 사801 )  수 12:00 - 12:50 ( 사801 )
본과정,드론정보공학과,드론정비캡스톤디자인,101,양사무엘,3,전공과정,3,화 14:00 - 14:50 ( 사303 )  화 15:00 - 15:50 ( 사303 )  화 16:00 - 16:50 ( 사303 )
본과정,드론정보공학과,드론정비캡스톤디자인,102,양사무엘,3,전공과정,3,화 10:00 - 10:50 ( 사303 )  화 11:00 - 11:50 ( 사303 )  화 12:00 - 12:50 ( 사303 )
본과정,드론정보공학과,비가시권군사용자동항법,101,오병남,3,전공과정,3,수 10:00 - 10:50 ( 사802 )  수 11:00 - 11:50 ( 사802 )  수 12:00 - 12:50 ( 사802 )
본과정,드론정보공학과,비가시권군사용자동항법,102,오병남,3,전공과정,3,수 14:00 - 14:50 ( 사802 )  수 15:00 - 15:50 ( 사802 )  수 16:00 - 16:50 ( 사802 )
본과정,AI게임소프트웨어학과,객체지향프로그래밍,101,구윤모,1,전공과정,3,월 14:00 - 14:50 ( 공312 )  월 15:00 - 15:50 ( 공312 )  월 16:00 - 16:50 ( 공312 )
본과정,AI게임소프트웨어학과,객체지향프로그래밍,102,구윤모,1,전공과정,3,화 09:00 - 09:50 ( 공312 )  화 10:00 - 10:50 ( 공312 )  화 11:00 - 11:50 ( 공312 )
본과정,AI게임소프트웨어학과,객체지향프로그래밍,103,구윤모,1,전공과정,3,목 09:00 - 09:50 ( 공312 )  목 10:00 - 10:50 ( 공312 )  목 11:00 - 11:50 ( 공312 )
본과정,AI게임소프트웨어학과,게임그래픽기초,101,송수현,1,전공과정,3,화 09:00 - 09:50 ( 본504 )  화 10:00 - 10:50 ( 본504 )  화 11:00 - 11:50 ( 본504 )
본과정,AI게임소프트웨어학과,게임그래픽기초,102,송수현,1,전공과정,3,화 12:00 - 12:50 ( 본504 )  화 13:00 - 13:50 ( 본504 )  화 14:00 - 14:50 ( 본504 )
본과정,AI게임소프트웨어학과,게임그래픽기초,103,송수현,1,전공과정,3,수 09:00 - 09:50 ( 본504 )  수 10:00 - 10:50 ( 본504 )  수 11:00 - 11:50 ( 본504 )
본과정,AI게임소프트웨어학과,게임프로그래밍,101,정지영,1,전공과정,3,화 12:00 - 12:50 ( 본507 )  화 13:00 - 13:50 ( 본507 )  화 14:00 - 14:50 ( 본507 )
본과정,AI게임소프트웨어학과,게임프로그래밍,102,정지영,1,전공과정,3,수 15:00 - 15:50 ( 본507 )  수 16:00 - 16:50 ( 본507 )  수 17:00 - 17:50 ( 본507 )
본과정,AI게임소프트웨어학과,게임프로그래밍,103,장규호,1,전공과정,3,화 12:00 - 12:50 ( 공314 )  화 13:00 - 13:50 ( 공314 )  화 14:00 - 14:50 ( 공314 )
본과정,AI게임소프트웨어학과,컴퓨팅사고기반혁신적개발,102,장규호,1,전공과정,3,원격시험 배정시간  토 11:00 - 11:50 (  )
본과정,AI게임소프트웨어학과,프론트엔드프로그래밍,101,이다영,1,전공과정,3,목 09:00 - 09:50 ( 본504 )  목 10:00 - 10:50 ( 본504 )  목 11:00 - 11:50 ( 본504 )
본과정,AI게임소프트웨어학과,프론트엔드프로그래밍,102,이다영,1,전공과정,3,목 12:00 - 12:50 ( 본504 )  목 13:00 - 13:50 ( 본504 )  목 14:00 - 14:50 ( 본504 )
본과정,AI게임소프트웨어학과,프론트엔드프로그래밍,103,이다영,1,전공과정,3,목 15:00 - 15:50 ( 본504 )  목 16:00 - 16:50 ( 본504 )  목 17:00 - 17:50 ( 본504 )
본과정,AI게임소프트웨어학과,UI/UX,101,이선민,2,전공과정,3,화 15:00 - 15:50 ( 공314 )  화 16:00 - 16:50 ( 공314 )  화 17:00 - 17:50 ( 공314 )
본과정,AI게임소프트웨어학과,UI/UX,102,이선민,2,전공과정,3,월 15:00 - 15:50 ( 공314 )  월 16:00 - 16:50 ( 공314 )  월 17:00 - 17:50 ( 공314 )
본과정,AI게임소프트웨어학과,UI/UX,103,이선민,2,전공과정,3,목 15:00 - 15:50 ( 공314 )  목 16:00 - 16:50 ( 공314 )  목 17:00 - 17:50 ( 공314 )
본과정,AI게임소프트웨어학과,가상현실게임,101,이은진,2,전공과정,3,월 15:00 - 15:50 ( 본505 )  월 16:00 - 16:50 ( 본505 )  월 17:00 - 17:50 ( 본505 )
본과정,AI게임소프트웨어학과,가상현실게임,102,이은진,2,전공과정,3,화 15:00 - 15:50 ( 본505 )  화 16:00 - 16:50 ( 본505 )  화 17:00 - 17:50 ( 본505 )
본과정,AI게임소프트웨어학과,가상현실게임,103,이은진,2,전공과정,3,목 09:00 - 09:50 ( 본505 )  목 10:00 - 10:50 ( 본505 )  목 11:00 - 11:50 ( 본505 )
본과정,AI게임소프트웨어학과,응용프로그래밍,101,장규호,2,전공과정,3,수 09:00 - 09:50 ( 공312 )  수 10:00 - 10:50 ( 공312 )  수 11:00 - 11:50 ( 공312 )
본과정,AI게임소프트웨어학과,응용프로그래밍,102,장규호,2,전공과정,3,수 15:00 - 15:50 ( 공312 )  수 16:00 - 16:50 ( 공312 )  수 17:00 - 17:50 ( 공312 )
본과정,AI게임소프트웨어학과,응용프로그래밍,103,장규호,2,전공과정,3,월 09:00 - 09:50 ( 공312 )  월 10:00 - 10:50 ( 공312 )  월 11:00 - 11:50 ( 공312 )
본과정,AI게임소프트웨어학과,자료구조,101,김갑열,2,전공과정,3,월 09:00 - 09:50 ( 본505 )  월 10:00 - 10:50 ( 본505 )  월 11:00 - 11:50 ( 본505 )
본과정,AI게임소프트웨어학과,자료구조,102,김갑열,2,전공과정,3,화 09:00 - 09:50 ( 본505 )  화 10:00 - 10:50 ( 본505 )  화 11:00 - 11:50 ( 본505 )
본과정,AI게임소프트웨어학과,자료구조,103,김갑열,2,전공과정,3,수 09:00 - 09:50 ( 본505 )  수 10:00 - 10:50 ( 본505 )  수 11:00 - 11:50 ( 본505 )
본과정,AI게임소프트웨어학과,포트폴리오와자기개발능력,101,이희찬,2,교양과정,2,금 10:00 - 10:50 ( 본504 )  금 11:00 - 11:50 ( 본504 )
본과정,AI게임소프트웨어학과,포트폴리오와자기개발능력,102,이희찬,2,교양과정,2,금 12:00 - 12:50 ( 본504 )  금 13:00 - 13:50 ( 본504 )
본과정,전자공학과,C프로그래밍,101,유소율,1,전공과정,3,수 15:00 - 15:50 ( 공510 )  수 16:00 - 16:50 ( 공510 )  수 17:00 - 17:50 ( 공510 )
본과정,전자공학과,C프로그래밍,102,유소율,1,전공과정,3,수 09:00 - 09:50 ( 공510 )  수 10:00 - 10:50 ( 공510 )  수 11:00 - 11:50 ( 공510 )
본과정,전자공학과,C프로그래밍,103,유소율,1,전공과정,3,수 12:00 - 12:50 ( 공510 )  수 13:00 - 13:50 ( 공510 )  수 14:00 - 14:50 ( 공510 )
본과정,전자공학과,공학수학,101,박준성,1,전공과정,3,원격시험 배정시간  월 11:00 - 11:50 (  )
본과정,전자공학과,기초회로및실험,101,나홍운,1,전공과정,3,목 09:00 - 09:50 ( 공512 )  목 10:00 - 10:50 ( 공512 )  목 11:00 - 11:50 ( 공512 )
본과정,전자공학과,기초회로및실험,102,나홍운,1,전공과정,3,목 12:00 - 12:50 ( 공512 )  목 13:00 - 13:50 ( 공512 )  목 14:00 - 14:50 ( 공512 )
본과정,전자공학과,기초회로및실험,103,나홍운,1,전공과정,3,목 15:00 - 15:50 ( 공512 )  목 16:00 - 16:50 ( 공512 )  목 17:00 - 17:50 ( 공512 )
본과정,전자공학과,디지털공학,104,김동욱,1,전공과정,3,목 12:00 - 12:50 ( 공506 )  목 13:00 - 13:50 ( 공506 )  목 14:00 - 14:50 ( 공506 )
본과정,전자공학과,디지털공학,105,김동욱,1,전공과정,3,목 15:00 - 15:50 ( 공506 )  목 16:00 - 16:50 ( 공506 )  목 17:00 - 17:50 ( 공506 )
본과정,전자공학과,디지털공학,106,김동욱,1,전공과정,3,목 09:00 - 09:50 ( 공506 )  목 10:00 - 10:50 ( 공506 )  목 11:00 - 11:50 ( 공506 )
본과정,전자공학과,마이크로프로세서,101,최진아,2,전공과정,3,화 09:00 - 09:50 ( 공502 )  화 10:00 - 10:50 ( 공502 )  화 11:00 - 11:50 ( 공502 )
본과정,전자공학과,마이크로프로세서,102,김철,2,전공과정,3,목 09:00 - 09:50 ( 공502 )  목 10:00 - 10:50 ( 공502 )  목 11:00 - 11:50 ( 공502 )
본과정,전자공학과,마이크로프로세서,103,김철,2,전공과정,3,목 12:00 - 12:50 ( 공502 )  목 13:00 - 13:50 ( 공502 )  목 14:00 - 14:50 ( 공502 )
본과정,전자공학과,영상처리,101,오태명,2,전공과정,3,화 12:00 - 12:50 ( 공513 )  화 13:00 - 13:50 ( 공513 )  화 14:00 - 14:50 ( 공513 )
본과정,전자공학과,영상처리,102,오태명,2,전공과정,3,화 15:00 - 15:50 ( 공513 )  화 16:00 - 16:50 ( 공513 )  화 17:00 - 17:50 ( 공513 )
본과정,전자공학과,영상처리,103,,2,전공과정,3,월 14:00 - 14:50 ( 공513 )  월 15:00 - 15:50 ( 공513 )  월 16:00 - 16:50 ( 공513 )
본과정,전자공학과,인공지능프로그래밍,101,윤현구,2,전공과정,3,원격시험 배정시간  목 15:00 - 15:50 (  )
본과정,전자공학과,임베디드FPGA I,101,최진아,2,전공과정,3,목 09:00 - 09:50 ( 공501 )  목 10:00 - 10:50 ( 공501 )  목 11:00 - 11:50 ( 공501 )
본과정,전자공학과,임베디드FPGA I,102,최진아,2,전공과정,3,월 14:00 - 14:50 ( 공501 )  월 15:00 - 15:50 ( 공501 )  월 16:00 - 16:50 ( 공501 )
본과정,전자공학과,임베디드FPGA I,103,최진아,2,전공과정,3,월 09:00 - 09:50 ( 공501 )  월 10:00 - 10:50 ( 공501 )  월 11:00 - 11:50 ( 공501 )
본과정,전자공학과,자바프로그래밍Ⅰ,101,박성원,2,전공과정,3,월 14:00 - 14:50 ( 공503 )  월 15:00 - 15:50 ( 공503 )  월 16:00 - 16:50 ( 공503 )
본과정,전자공학과,자바프로그래밍Ⅰ,102,박성원,2,전공과정,3,화 12:00 - 12:50 ( 공503 )  화 13:00 - 13:50 ( 공503 )  화 14:00 - 14:50 ( 공503 )
본과정,전자공학과,자바프로그래밍Ⅰ,103,박성원,2,전공과정,3,수 12:00 - 12:50 ( 공503 )  수 13:00 - 13:50 ( 공503 )  수 14:00 - 14:50 ( 공503 )
본과정,전자공학과,ECAD,101,최진아,3,전공과정,3,수 09:00 - 09:50 ( 공501 )  수 10:00 - 10:50 ( 공501 )  수 11:00 - 11:50 ( 공501 )
본과정,전자공학과,네트워크,101,진강훈,3,전공과정,3,수 12:00 - 12:50 ( 공501 )  수 13:00 - 13:50 ( 공501 )  수 14:00 - 14:50 ( 공501 )
본과정,전자공학과,디지털통신,101,윤남일,3,전공과정,3,목 12:00 - 12:50 ( 공513 )  목 13:00 - 13:50 ( 공513 )  목 14:00 - 14:50 ( 공513 )
본과정,전자공학과,센서응용캡스톤디자인,101,박준성,3,전공과정,3,목 09:00 - 09:50 ( 공503 )  목 10:00 - 10:50 ( 공503 )  목 11:00 - 11:50 ( 공503 )
본과정,전자공학과,인공지능캡스톤디자인,101,윤현구,3,전공과정,3,화 12:00 - 12:50 ( 공510 )  화 13:00 - 13:50 ( 공510 )  화 14:00 - 14:50 ( 공510 )
본과정,전자공학과,임베디드소프트웨어 I,101,김철,3,전공과정,3,목 15:00 - 15:50 ( 공501 )  목 16:00 - 16:50 ( 공501 )  목 17:00 - 17:50 ( 공501 )
본과정,전자공학과,임베디드캡스톤디자인,101,방경호,3,전공과정,3,화 15:00 - 15:50 ( 공502 )  화 16:00 - 16:50 ( 공502 )  화 17:00 - 17:50 ( 공502 )
본과정,컴퓨터공학과,SW개발문제해결능력,101,조지연,1,교양과정,2,월 10:00 - 10:50 ( 공608 )  월 11:00 - 11:50 ( 공608 )
본과정,컴퓨터공학과,SW개발문제해결능력,102,조지연,1,교양과정,2,월 14:00 - 14:50 ( 공608 )  월 15:00 - 15:50 ( 공608 )
본과정,컴퓨터공학과,SW개발문제해결능력,103,조지연,1,교양과정,2,월 16:00 - 16:50 ( 공608 )  월 17:00 - 17:50 ( 공608 )
본과정,컴퓨터공학과,인터넷콘텐츠,101,어성율,1,전공과정,3,수 10:00 - 10:50 ( 공603 )  수 11:00 - 11:50 ( 공603 )  수 12:00 - 12:50 ( 공603 )
본과정,컴퓨터공학과,인터넷콘텐츠,102,어성율,1,전공과정,3,수 14:00 - 14:50 ( 공603 )  수 15:00 - 15:50 ( 공603 )  수 16:00 - 16:50 ( 공603 )
본과정,컴퓨터공학과,인터넷콘텐츠,103,이우현,1,전공과정,3,수 13:25 - 14:25 ( 공609 )  수 14:25 - 15:25 ( 공609 )  수 15:25 - 16:25 ( 공609 )
본과정,컴퓨터공학과,인터넷콘텐츠,104,이우현,1,전공과정,3,수 10:00 - 10:50 ( 공609 )  수 11:00 - 11:50 ( 공609 )  수 12:00 - 12:50 ( 공609 )
본과정,컴퓨터공학과,컴퓨터과학개론,101,박상용,1,전공과정,3,목 10:00 - 10:50 ( 공608 )  목 11:00 - 11:50 ( 공608 )  목 12:00 - 12:50 ( 공608 )
본과정,컴퓨터공학과,컴퓨터과학개론,102,박상용,1,전공과정,3,목 13:25 - 14:25 ( 공608 )  목 14:25 - 15:25 ( 공608 )  목 15:25 - 16:25 ( 공608 )
본과정,컴퓨터공학과,컴퓨터과학개론,103,박상용,1,전공과정,3,수 10:00 - 10:50 ( 공608 )  수 11:00 - 11:50 ( 공608 )  수 12:00 - 12:50 ( 공608 )
본과정,컴퓨터공학과,프로그래밍언어실습I,101,김경아,1,전공과정,3,월 14:00 - 14:50 ( 공603 )  월 15:00 - 15:50 ( 공603 )  월 16:00 - 16:50 ( 공603 )
본과정,컴퓨터공학과,프로그래밍언어실습I,102,김경아,1,전공과정,3,화 10:00 - 10:50 ( 공603 )  화 11:00 - 11:50 ( 공603 )  화 12:00 - 12:50 ( 공603 )
본과정,컴퓨터공학과,프로그래밍언어실습I,103,김경아,1,전공과정,3,목 10:00 - 10:50 ( 공603 )  목 11:00 - 11:50 ( 공603 )  목 12:00 - 12:50 ( 공603 )
본과정,컴퓨터공학과,프로그래밍언어실습I,104,김경아,1,전공과정,3,목 14:00 - 14:50 ( 공603 )  목 15:00 - 15:50 ( 공603 )  목 16:00 - 16:50 ( 공603 )
본과정,컴퓨터공학과,UX/UI프로그래밍,101,홍세영,2,전공과정,3,목 15:00 - 15:50 ( 공610 )  목 16:00 - 16:50 ( 공610 )  목 17:00 - 17:50 ( 공610 )
본과정,컴퓨터공학과,UX/UI프로그래밍,102,홍세영,2,전공과정,3,목 09:00 - 09:50 ( 공610 )  목 10:00 - 10:50 ( 공610 )  목 11:00 - 11:50 ( 공610 )
본과정,컴퓨터공학과,UX/UI프로그래밍,103,홍세영,2,전공과정,3,목 12:00 - 12:50 ( 공610 )  목 13:00 - 13:50 ( 공610 )  목 14:00 - 14:50 ( 공610 )
본과정,컴퓨터공학과,객체지향언어,101,안유정,2,전공과정,3,화 13:00 - 13:50 ( 공610 )  화 14:00 - 14:50 ( 공610 )  화 15:00 - 15:50 ( 공610 )
본과정,컴퓨터공학과,객체지향언어,102,안유정,2,전공과정,3,수 13:00 - 13:50 ( 공610 )  수 14:00 - 14:50 ( 공610 )  수 15:00 - 15:50 ( 공610 )
본과정,컴퓨터공학과,객체지향언어,103,안유정,2,전공과정,3,월 14:00 - 14:50 ( 공610 )  월 15:00 - 15:50 ( 공610 )  월 16:00 - 16:50 ( 공610 )
본과정,컴퓨터공학과,운영체제,103,조정미,2,전공과정,3,수 13:00 - 13:50 ( 공612 )  수 14:00 - 14:50 ( 공612 )  수 15:00 - 15:50 ( 공612 )
본과정,컴퓨터공학과,운영체제,104,조정미,2,전공과정,3,목 12:25 - 13:25 ( 공612 )  목 13:25 - 14:25 ( 공612 )  목 14:25 - 15:25 ( 공612 )
본과정,컴퓨터공학과,운영체제,105,조정미,2,전공과정,3,수 10:00 - 10:50 ( 공610 )  수 11:00 - 11:50 ( 공610 )  수 12:00 - 12:50 ( 공610 )
본과정,컴퓨터공학과,인공지능시스템,101,조범석,2,전공과정,3,월 16:00 - 17:25 ( 공615 )  수 16:00 - 17:25 ( 공615 )
본과정,컴퓨터공학과,인공지능시스템,102,조범석,2,전공과정,3,월 14:00 - 15:25 ( 공615 )  화 16:00 - 17:25 ( 공615 )
본과정,컴퓨터공학과,인공지능시스템,103,조범석,2,전공과정,3,화 14:00 - 15:25 ( 공615 )  수 14:00 - 15:25 ( 공615 )
본과정,컴퓨터공학과,자료구조,101,김현호,2,전공과정,3,월 14:00 - 15:25 ( 공609 )  화 10:25 - 11:50 ( 공609 )
본과정,컴퓨터공학과,자료구조,102,김현호,2,전공과정,3,월 15:25 - 16:50 ( 공609 )  화 14:00 - 15:25 ( 공609 )
본과정,컴퓨터공학과,자료구조,103,김현호,2,전공과정,3,화 15:25 - 16:50 ( 공609 )  목 10:25 - 11:50 ( 공609 )
본과정,컴퓨터공학과,AI응용캡스톤디자인I,101,심한뫼,3,전공과정,3,화 13:25 - 14:25 ( 공601 )  화 14:25 - 15:25 ( 공601 )  화 15:25 - 16:25 ( 공601 )
본과정,컴퓨터공학과,AI응용캡스톤디자인I,102,심한뫼,3,전공과정,3,수 13:25 - 14:25 ( 공601 )  수 14:25 - 15:25 ( 공601 )  수 15:25 - 16:25 ( 공601 )
본과정,컴퓨터공학과,AI응용캡스톤디자인I,103,심한뫼,3,전공과정,3,목 13:25 - 14:25 ( 공601 )  목 14:25 - 15:25 ( 공601 )  목 15:25 - 16:25 ( 공601 )
본과정,컴퓨터공학과,데이터통신,104,이종배,3,전공과정,3,월 13:25 - 14:25 ( 공614 )  월 14:25 - 15:25 ( 공614 )  월 15:25 - 16:25 ( 공614 )
본과정,컴퓨터공학과,데이터통신,105,이종배,3,전공과정,3,목 09:25 - 10:25 ( 공614 )  목 10:25 - 11:25 ( 공614 )  목 11:25 - 12:25 ( 공614 )
본과정,컴퓨터공학과,데이터통신,106,이종배,3,전공과정,3,월 10:00 - 10:50 ( 공614 )  월 11:00 - 11:50 ( 공614 )  월 12:00 - 12:50 ( 공614 )
본과정,컴퓨터공학과,모바일프로그래밍응용,101,김지심,3,전공과정,3,수 10:00 - 10:50 ( 공612 )  수 11:00 - 11:50 ( 공612 )  수 12:00 - 12:50 ( 공612 )
